"35580";"2021-10-10 16:38:51";"-57";"-71";"-56"
"35581";"2021-10-10 16:39:05";"-61";"-76";"-58"
"35582";"2021-10-10 16:39:05";"-59";"-77";"-58"
"35583";"2021-10-10 16:39:06";"-60";"-75";"-60"
"35584";"2021-10-10 16:39:07";"-59";"-77";"-58"
"35585";"2021-10-10 16:39:08";"-60";"-74";"-60"
"35586";"2021-10-10 16:39:09";"-60";"-77";"-59"
"35587";"2021-10-10 16:39:10";"-60";"-75";"-58"
"35588";"2021-10-10 16:39:11";"-59";"-75";"-59"
"35589";"2021-10-10 16:39:12";"-60";"-77";"-59"
"35590";"2021-10-10 16:39:13";"-64";"-76";"-58"
"35591";"2021-10-10 16:39:14";"-60";"-75";"-59"
"35592";"2021-10-10 16:39:15";"-59";"-75";"-58"
"35593";"2021-10-10 16:39:16";"-59";"-75";"-58"
"35594";"2021-10-10 16:39:17";"-60";"-75";"-58"
"35595";"2021-10-10 16:39:18";"-60";"-74";"-58"
"35596";"2021-10-10 16:39:19";"-60";"-75";"-59"
"35597";"2021-10-10 16:39:20";"-59";"-75";"-58"
"35598";"2021-10-10 16:39:21";"-60";"-76";"-57"
"35599";"2021-10-10 16:39:22";"-64";"-75";"-58"
"35600";"2021-10-10 16:39:23";"-60";"-76";"-58"
"35601";"2021-10-10 16:39:24";"-60";"-75";"-57"
"35602";"2021-10-10 16:39:25";"-60";"-76";"-58"
"35603";"2021-10-10 16:39:27";"-60";"-76";"-59"
"35604";"2021-10-10 16:39:28";"-60";"-75";"-59"
"35605";"2021-10-10 16:39:29";"-59";"-75";"-58"
"35606";"2021-10-10 16:39:30";"-60";"-76";"-59"
"35607";"2021-10-10 16:39:31";"-60";"-75";"-56"
"35608";"2021-10-10 16:39:32";"-60";"-75";"-58"
"35609";"2021-10-10 16:39:33";"-60";"-75";"-58"
"35610";"2021-10-10 16:39:34";"-60";"-77";"-58"
"35611";"2021-10-10 16:39:35";"-60";"-75";"-59"
"35612";"2021-10-10 16:39:36";"-60";"-75";"-57"
"35613";"2021-10-10 16:39:37";"-60";"-76";"-57"
"35614";"2021-10-10 16:39:38";"-60";"-75";"-58"
"35615";"2021-10-10 16:39:39";"-60";"-76";"-59"
"35616";"2021-10-10 16:39:40";"-60";"-75";"-60"
"35617";"2021-10-10 16:39:41";"-60";"-77";"-56"
"35618";"2021-10-10 16:39:42";"-61";"-75";"-58"
"35619";"2021-10-10 16:39:43";"-60";"-74";"-58"
"35620";"2021-10-10 16:39:44";"-60";"-77";"-58"
"35621";"2021-10-10 16:39:45";"-59";"-77";"-58"
"35622";"2021-10-10 16:39:46";"-65";"-75";"-58"
"35623";"2021-10-10 16:39:47";"-60";"-75";"-59"
"35624";"2021-10-10 16:39:48";"-60";"-77";"-60"
"35625";"2021-10-10 16:39:49";"-60";"-76";"-58"
"35626";"2021-10-10 16:39:50";"-64";"-77";"-58"
"35627";"2021-10-10 16:39:51";"-60";"-77";"-59"
"35628";"2021-10-10 16:39:52";"-59";"-77";"-59"
"35629";"2021-10-10 16:39:53";"-64";"-75";"-59"
"35630";"2021-10-10 16:39:54";"-66";"-75";"-58"
"35631";"2021-10-10 16:39:55";"-60";"-75";"-57"
"35632";"2021-10-10 16:39:56";"-60";"-75";"-58"
"35633";"2021-10-10 16:39:57";"-59";"-76";"-57"
"35634";"2021-10-10 16:39:58";"-60";"-75";"-58"
"35635";"2021-10-10 16:39:59";"-65";"-77";"-57"
"35636";"2021-10-10 16:40:00";"-59";"-75";"-58"
"35637";"2021-10-10 16:40:01";"-61";"-76";"-60"
"35638";"2021-10-10 16:40:02";"-60";"-75";"-59"
