"25523";"2021-10-10 01:33:21";"-38";"-75";"-78"
"25524";"2021-10-10 01:33:22";"-38";"-76";"-93"
"25525";"2021-10-10 01:33:23";"-38";"-75";"-95"
"25526";"2021-10-10 01:33:24";"-36";"-70";"-82"
"25527";"2021-10-10 01:33:25";"-37";"-76";"-81"
"25528";"2021-10-10 01:33:26";"-38";"-75";"-78"
"25529";"2021-10-10 01:33:27";"-38";"-76";"-79"
"25530";"2021-10-10 01:33:28";"-36";"-70";"-79"
"25531";"2021-10-10 01:33:29";"-36";"-77";"-82"
"25532";"2021-10-10 01:33:30";"-36";"-76";"-78"
"25533";"2021-10-10 01:33:31";"-36";"-76";"-82"
"25534";"2021-10-10 01:33:32";"-36";"-77";"-78"
"25535";"2021-10-10 01:33:33";"-36";"-77";"-82"
"25536";"2021-10-10 01:33:34";"-36";"-77";"-78"
"25537";"2021-10-10 01:33:35";"-36";"-76";"-82"
"25538";"2021-10-10 01:33:36";"-36";"-75";"-79"
"25539";"2021-10-10 01:33:37";"-36";"-71";"-82"
"25540";"2021-10-10 01:33:38";"-35";"-77";"-78"
"25541";"2021-10-10 01:33:39";"-36";"-76";"-78"
"25542";"2021-10-10 01:33:40";"-36";"-76";"-83"
"25543";"2021-10-10 01:33:41";"-38";"-75";"-82"
"25544";"2021-10-10 01:33:42";"-38";"-76";"-79"
"25545";"2021-10-10 01:33:44";"-38";"-76";"-96"
"25546";"2021-10-10 01:33:45";"-36";"-76";"-83"
"25547";"2021-10-10 01:33:46";"-37";"-77";"-94"
"25548";"2021-10-10 01:33:47";"-36";"-76";"-80"
"25549";"2021-10-10 01:33:48";"-36";"-76";"-83"
"25550";"2021-10-10 01:33:49";"-38";"-75";"-78"
"25551";"2021-10-10 01:33:50";"-36";"-76";"-97"
"25552";"2021-10-10 01:33:51";"-38";"-76";"-83"
"25553";"2021-10-10 01:33:52";"-36";"-76";"-79"
"25554";"2021-10-10 01:33:53";"-36";"-77";"-94"
"25555";"2021-10-10 01:33:54";"-36";"-76";"-94"
"25556";"2021-10-10 01:33:55";"-36";"-77";"-95"
"25557";"2021-10-10 01:33:56";"-38";"-76";"-94"
"25558";"2021-10-10 01:33:57";"-36";"-70";"-82"
