"2694";"2021-10-06 14:25:48";"-32";"-76";"-83"
"2695";"2021-10-06 14:25:48";"-32";"-69";"-86"
"2696";"2021-10-06 14:25:49";"-32";"-74";"-79"
"2697";"2021-10-06 14:25:50";"-32";"-70";"-83"
"2698";"2021-10-06 14:25:51";"-32";"-74";"-82"
"2699";"2021-10-06 14:25:52";"-30";"-70";"-83"
"2700";"2021-10-06 14:25:53";"-30";"-79";"-84"
"2701";"2021-10-06 14:25:54";"-30";"-81";"-83"
"2702";"2021-10-06 14:25:55";"-31";"-80";"-83"
"2703";"2021-10-06 14:25:56";"-32";"-71";"-86"
"2704";"2021-10-06 14:25:57";"-32";"-72";"-83"
"2705";"2021-10-06 14:25:58";"-30";"-81";"-85"
"2706";"2021-10-06 14:25:59";"-31";"-72";"-84"
"2707";"2021-10-06 14:26:00";"-30";"-72";"-83"
"2708";"2021-10-06 14:26:02";"-31";"-72";"-85"
"2709";"2021-10-06 14:26:03";"-32";"-72";"-84"
"2710";"2021-10-06 14:26:04";"-30";"-72";"-83"
"2711";"2021-10-06 14:26:05";"-30";"-80";"-83"
"2712";"2021-10-06 14:26:06";"-31";"-72";"-82"
"2713";"2021-10-06 14:26:07";"-32";"-71";"-84"
"2714";"2021-10-06 14:26:08";"-31";"-72";"-86"
"2715";"2021-10-06 14:26:09";"-31";"-72";"-82"
"2716";"2021-10-06 14:26:10";"-30";"-81";"-86"
"2717";"2021-10-06 14:26:11";"-32";"-72";"-82"
"2718";"2021-10-06 14:26:12";"-31";"-72";"-83"
"2719";"2021-10-06 14:26:13";"-32";"-72";"-83"
"2720";"2021-10-06 14:26:14";"-32";"-72";"-84"
"2721";"2021-10-06 14:26:15";"-31";"-81";"-83"
"2722";"2021-10-06 14:26:40";"-32";"-72";"-82"
"2723";"2021-10-06 14:26:41";"-30";"-80";"-83"
"2724";"2021-10-06 14:26:42";"-32";"-72";"-83"
"2725";"2021-10-06 14:26:43";"-30";"-80";"-84"
"2726";"2021-10-06 14:26:44";"-31";"-73";"-82"
"2727";"2021-10-06 14:26:45";"-30";"-72";"-84"
"2728";"2021-10-06 14:26:46";"-32";"-72";"-83"
"2729";"2021-10-06 14:26:47";"-30";"-73";"-83"
"2730";"2021-10-06 14:26:48";"-32";"-72";"-84"
"2731";"2021-10-06 14:26:49";"-32";"-81";"-83"
"2732";"2021-10-06 14:26:50";"-30";"-80";"-83"
"2733";"2021-10-06 14:26:51";"-32";"-72";"-84"
"2734";"2021-10-06 14:26:52";"-32";"-71";"-82"
"2735";"2021-10-06 14:26:53";"-32";"-82";"-84"
"2736";"2021-10-06 14:26:54";"-31";"-72";"-82"
"2737";"2021-10-06 14:26:55";"-31";"-72";"-85"
"2738";"2021-10-06 14:26:56";"-32";"-72";"-83"
"2739";"2021-10-06 14:26:57";"-30";"-71";"-81"
"2740";"2021-10-06 14:26:58";"-32";"-72";"-83"
"2741";"2021-10-06 14:26:59";"-32";"-72";"-83"
"2742";"2021-10-06 14:27:00";"-32";"-82";"-85"
"2743";"2021-10-06 14:27:01";"-31";"-72";"-82"
"2744";"2021-10-06 14:27:02";"-31";"-72";"-86"
"2745";"2021-10-06 14:27:03";"-31";"-71";"-83"
"2746";"2021-10-06 14:27:30";"-32";"-72";"-81"
"2747";"2021-10-06 14:27:30";"-32";"-81";"-86"
"2748";"2021-10-06 14:27:32";"-30";"-81";"-83"
"2749";"2021-10-06 14:27:33";"-31";"-72";"-82"
"2750";"2021-10-06 14:27:34";"-31";"-71";"-82"
"2751";"2021-10-06 14:27:35";"-30";"-80";"-82"
"2752";"2021-10-06 14:27:36";"-32";"-72";"-87"
"2753";"2021-10-06 14:27:37";"-32";"-72";"-84"
"2754";"2021-10-06 14:27:38";"-30";"-80";"-86"
"2755";"2021-10-06 14:27:39";"-31";"-72";"-83"
"2756";"2021-10-06 14:27:40";"-31";"-72";"-83"
"2757";"2021-10-06 14:27:41";"-32";"-81";"-83"
"2758";"2021-10-06 14:27:42";"-30";"-80";"-83"
"2759";"2021-10-06 14:27:43";"-30";"-81";"-83"
"2760";"2021-10-06 14:27:44";"-31";"-80";"-82"
"2761";"2021-10-06 14:27:59";"-31";"-81";"-83"
"2762";"2021-10-06 14:28:24";"-32";"-72";"-83"
"2763";"2021-10-06 14:28:24";"-32";"-71";"-83"
"2764";"2021-10-06 14:28:25";"-30";"-72";"-82"
"2765";"2021-10-06 14:28:28";"-32";"-72";"-81"
"2766";"2021-10-06 14:28:51";"-30";"-71";"-83"
"2767";"2021-10-06 14:28:52";"-32";"-72";"-84"
"2768";"2021-10-06 14:28:53";"-30";"-80";"-81"
"2769";"2021-10-06 14:28:54";"-32";"-72";"-82"
"2770";"2021-10-06 14:29:40";"-31";"-72";"-81"
"2771";"2021-10-06 14:29:41";"-30";"-80";"-82"
"2772";"2021-10-06 14:29:42";"-32";"-72";"-83"
"2773";"2021-10-06 14:29:43";"-30";"-81";"-82"
"2774";"2021-10-06 14:29:44";"-32";"-79";"-82"
"2775";"2021-10-06 14:29:45";"-32";"-82";"-86"
"2776";"2021-10-06 14:29:46";"-32";"-72";"-81"
"2777";"2021-10-06 14:29:47";"-32";"-73";"-82"
"2778";"2021-10-06 14:29:48";"-30";"-72";"-82"
"2779";"2021-10-06 14:29:49";"-32";"-72";"-81"
"2780";"2021-10-06 14:29:50";"-32";"-81";"-82"
"2781";"2021-10-06 14:30:22";"-31";"-72";"-82"
"2782";"2021-10-06 14:30:23";"-31";"-72";"-87"
"2783";"2021-10-06 14:30:24";"-32";"-72";"-82"
"2784";"2021-10-06 14:30:25";"-31";"-72";"-83"
"2785";"2021-10-06 14:30:26";"-31";"-81";"-84"
"2786";"2021-10-06 14:30:27";"-32";"-72";"-83"
"2787";"2021-10-06 14:30:28";"-32";"-81";"-84"
"2788";"2021-10-06 14:30:29";"-32";"-80";"-84"
"2789";"2021-10-06 14:30:30";"-30";"-73";"-84"
"2790";"2021-10-06 14:30:31";"-32";"-73";"-85"
"2791";"2021-10-06 14:30:32";"-32";"-72";"-83"
"2792";"2021-10-06 14:30:33";"-31";"-72";"-88"
"2793";"2021-10-06 14:30:34";"-32";"-72";"-88"
"2794";"2021-10-06 14:30:35";"-32";"-72";"-85"
"2795";"2021-10-06 14:30:36";"-32";"-80";"-82"
"2796";"2021-10-06 14:30:37";"-32";"-80";"-82"
"2797";"2021-10-06 14:30:38";"-32";"-72";"-82"
"2798";"2021-10-06 14:30:39";"-32";"-72";"-82"
"2799";"2021-10-06 14:30:40";"-31";"-71";"-84"
"2800";"2021-10-06 14:30:41";"-32";"-81";"-83"
"2801";"2021-10-06 14:30:42";"-32";"-72";"-82"
"2802";"2021-10-06 14:30:44";"-32";"-72";"-82"
"2803";"2021-10-06 14:30:44";"-32";"-73";"-84"
"2804";"2021-10-06 14:30:45";"-32";"-81";"-88"
"2805";"2021-10-06 14:31:14";"-32";"-72";"-81"
"2806";"2021-10-06 14:31:15";"-32";"-72";"-81"
"2807";"2021-10-06 14:31:16";"-32";"-72";"-84"
"2808";"2021-10-06 14:31:17";"-30";"-72";"-83"
"2809";"2021-10-06 14:31:18";"-32";"-72";"-83"
"2810";"2021-10-06 14:31:19";"-30";"-81";"-87"
"2811";"2021-10-06 14:31:20";"-31";"-81";"-81"
